,name,essround,edition,cntry,gndr,yrbrn,rlgblg,ctzcntr,edulvlb,edulvlfb,edulvlmb,imsmetn,impcntr,imbgeco,imueclt,imwbcnt,age,edu_lv,edu_lvf,edu_lvm,imsmetn_lv,impcntr_lv,imbgeco_lv,imueclt_lv,imwbcnt_lv,edu_overall,edu_difference,edu_mobility,attitude_lv,edu_lvp,attitude_b,region,edu_mobility_onehot,edu_up,edu_down
28877,ESS8e02_1,8,2.1,IT,0.0,1981,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,5,5,2,38.0,2.0,1.0,1.0,-1.0,-1.0,0.0,0.0,-2.0,1.5,1.0,1.5,-4.0,1.0,0,South Europe,1,1,0
28879,ESS8e02_1,8,2.1,IT,1.0,1995,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow a few,1,2,1,24.0,5.0,3.5,5.0,-1.0,-1.0,-2.0,-2.0,-2.0,4.5,1.0,0.75,-8.0,4.0,0,South Europe,1,1,0
28880,ESS8e02_1,8,2.1,IT,0.0,1951,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,Bad for the economy,Cultural life undermined,Worse place to live,68.0,2.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.5,1.0,1.5,-1.0,1.0,0,South Europe,1,1,0
28881,ESS8e02_1,8,2.1,IT,1.0,1968,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,5,3,3,51.0,8.0,2.5,2.5,1.0,1.0,0.0,-1.0,-1.0,4.166666666666667,3.3333333333333335,5.0,0.0,2.0,0,South Europe,1,1,0
28882,ESS8e02_1,8,2.1,IT,1.0,1966,1.0,Yes,"ISCED 1, completed primary education","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,Bad for the economy,1,1,53.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-2.0,-2.0,1.0,0.0,0.0,-7.0,1.0,0,South Europe,0,0,0
28883,ESS8e02_1,8,2.1,IT,0.0,1998,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow many to come and live here,Allow some,7,9,6,21.0,5.0,5.0,3.5,2.0,1.0,1.0,2.0,1.0,4.5,1.0,0.75,7.0,4.0,1,South Europe,1,1,0
28884,ESS8e02_1,8,2.1,IT,1.0,1968,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow some,5,6,3,51.0,2.0,1.0,1.0,-1.0,1.0,0.0,1.0,-1.0,1.5,1.0,1.5,0.0,1.0,0,South Europe,1,1,0
28885,ESS8e02_1,8,2.1,IT,0.0,1971,1.0,Yes,ISCED 4 programmes without access ISCED 5,"ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,7,7,5,48.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,4.0,1.0,1,South Europe,1,1,0
28886,ESS8e02_1,8,2.1,IT,1.0,1986,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow many to come and live here,Allow many to come and live here,9,9,7,33.0,5.0,2.5,2.5,2.0,2.0,2.0,2.0,1.0,3.25,1.5,2.25,9.0,2.0,1,South Europe,1,1,0
28888,ESS8e02_1,8,2.1,IT,0.0,1974,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3C >= 2 years, no access ISCED 5","Vocational ISCED 2A/2B, access ISCED 3 vocational",Allow some,Allow a few,8,8,1,45.0,5.0,3.5,2.5,1.0,-1.0,2.0,2.0,-2.0,3.6666666666666665,1.6666666666666667,2.0,2.0,3.0,1,South Europe,1,1,0
28890,ESS8e02_1,8,2.1,IT,1.0,1961,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,4,6,4,58.0,8.0,5.0,2.5,1.0,1.0,-1.0,1.0,-1.0,5.0,3.3333333333333335,3.75,1.0,4.0,1,South Europe,1,1,0
28893,ESS8e02_1,8,2.1,IT,1.0,1991,0.0,Yes,"Vocational ISCED 3C < 2 years, no access ISCED 5","Vocational ISCED 3C >= 2 years, no access ISCED 5","ISCED 1, completed primary education",Allow some,Allow some,3,6,6,28.0,3.0,3.5,1.0,1.0,1.0,-1.0,1.0,1.0,2.5,1.6666666666666667,0.75,3.0,2.0,1,South Europe,1,1,0
28894,ESS8e02_1,8,2.1,IT,1.0,1952,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow none,Allow none,Bad for the economy,Cultural life undermined,Worse place to live,67.0,2.0,1.0,1.0,-2.0,-2.0,-1.0,-1.0,-1.0,1.5,1.0,1.5,-7.0,1.0,0,South Europe,1,1,0
28897,ESS8e02_1,8,2.1,IT,1.0,1980,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,8,7,5,39.0,5.0,2.5,2.5,1.0,1.0,2.0,1.0,0.0,3.3333333333333335,1.6666666666666667,2.5,5.0,2.0,1,South Europe,1,1,0
28898,ESS8e02_1,8,2.1,IT,0.0,1988,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,7,7,Don't know,31.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.1666666666666665,4.333333333333333,6.5,4.0,1.0,1,South Europe,1,1,0
28899,ESS8e02_1,8,2.1,IT,1.0,1982,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow some,1,8,2,37.0,2.0,5.0,5.0,1.0,1.0,-2.0,2.0,-2.0,4.166666666666667,1.6666666666666667,-2.5,0.0,5.0,0,South Europe,-1,0,1
28900,ESS8e02_1,8,2.1,IT,1.0,1997,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow none,Bad for the economy,Cultural life undermined,Worse place to live,22.0,5.0,5.0,5.0,-1.0,-2.0,-1.0,-1.0,-1.0,5.0,0.0,0.0,-6.0,5.0,0,South Europe,0,0,0
28901,ESS8e02_1,8,2.1,IT,1.0,1992,1.0,Yes,"ISCED 5A long, master/equivalent from lower tier tertiary","ISCED 5A long, master/equivalent from lower tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow some,Allow a few,1,1,1,27.0,7.0,7.0,7.5,1.0,-1.0,-2.0,-2.0,-2.0,7.166666666666667,0.3333333333333333,-0.25,-6.0,7.0,0,South Europe,-1,0,1
28902,ESS8e02_1,8,2.1,IT,0.0,1999,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow many to come and live here,Allow none,7,5,5,20.0,2.0,2.5,2.5,2.0,-2.0,1.0,0.0,0.0,2.5,0.0,0.0,1.0,2.0,1,South Europe,0,0,0
28903,ESS8e02_1,8,2.1,IT,0.0,1954,0.0,Yes,"ISCED 1, completed primary education","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,4,4,5,65.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,South Europe,0,0,0
28905,ESS8e02_1,8,2.1,IT,0.0,1967,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 3C < 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,7,7,6,52.0,8.0,3.0,2.5,1.0,1.0,1.0,1.0,1.0,4.333333333333333,3.3333333333333335,4.75,5.0,3.0,1,South Europe,1,1,0
28906,ESS8e02_1,8,2.1,IT,1.0,1937,1.0,Yes,"Vocational ISCED 3C < 2 years, no access ISCED 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow a few,4,7,Don't know,82.0,3.0,1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,1.6666666666666667,1.3333333333333333,2.0,0.0,1.0,0,South Europe,1,1,0
28907,ESS8e02_1,8,2.1,IT,1.0,1961,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow many to come and live here,Allow some,5,5,5,58.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.5,1.0,1.5,3.0,1.0,1,South Europe,1,1,0
28909,ESS8e02_1,8,2.1,IT,1.0,1977,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow some,Allow a few,5,3,4,42.0,8.0,5.0,7.5,1.0,-1.0,0.0,-1.0,-1.0,6.666666666666667,1.6666666666666667,1.25,-2.0,6.0,0,South Europe,1,1,0
28910,ESS8e02_1,8,2.1,IT,0.0,1975,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education",Allow some,Allow a few,6,6,5,44.0,5.0,2.5,1.0,1.0,-1.0,1.0,1.0,0.0,2.8333333333333335,2.6666666666666665,3.25,2.0,2.0,1,South Europe,1,1,0
28911,ESS8e02_1,8,2.1,IT,1.0,1971,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education",Allow some,Allow some,5,3,5,48.0,2.0,2.5,1.0,1.0,1.0,0.0,-1.0,0.0,2.0,1.0,0.75,1.0,2.0,1,South Europe,1,1,0
28913,ESS8e02_1,8,2.1,IT,0.0,1970,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,3,9,1,49.0,2.0,1.0,1.0,1.0,1.0,-1.0,2.0,-2.0,1.5,1.0,1.5,1.0,1.0,1,South Europe,1,1,0
28915,ESS8e02_1,8,2.1,IT,0.0,2001,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow some,5,4,5,18.0,2.0,5.0,4.75,1.0,1.0,0.0,-1.0,0.0,4.083333333333333,1.6666666666666667,-2.375,1.0,5.0,1,South Europe,-1,0,1
28916,ESS8e02_1,8,2.1,IT,1.0,1995,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow some,Allow some,8,3,5,24.0,5.0,2.5,3.5,1.0,1.0,2.0,-1.0,0.0,3.5833333333333335,1.5,1.75,3.0,3.0,1,South Europe,1,1,0
28917,ESS8e02_1,8,2.1,IT,1.0,1986,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow none,Allow none,1,Cultural life undermined,Worse place to live,33.0,2.0,1.0,1.0,-2.0,-2.0,-2.0,-1.0,-1.0,1.5,1.0,1.5,-8.0,1.0,0,South Europe,1,1,0
28919,ESS8e02_1,8,2.1,IT,0.0,1943,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,5,4,3,76.0,2.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.5,1.0,1.5,-4.0,1.0,0,South Europe,1,1,0
28920,ESS8e02_1,8,2.1,IT,1.0,1971,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow a few,Allow a few,Bad for the economy,1,2,48.0,5.0,2.5,2.5,-1.0,-1.0,-1.0,-2.0,-2.0,3.3333333333333335,1.6666666666666667,2.5,-7.0,2.0,0,South Europe,1,1,0
28922,ESS8e02_1,8,2.1,IT,0.0,1972,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow some,1,5,2,47.0,2.0,1.0,1.0,-1.0,1.0,-2.0,0.0,-2.0,1.5,1.0,1.5,-4.0,1.0,0,South Europe,1,1,0
28923,ESS8e02_1,8,2.1,IT,1.0,1968,1.0,Yes,"Vocational ISCED 3C < 2 years, no access ISCED 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,2,2,5,51.0,3.0,1.0,1.0,-1.0,-1.0,-2.0,-2.0,0.0,1.6666666666666667,1.3333333333333333,2.0,-6.0,1.0,0,South Europe,1,1,0
28926,ESS8e02_1,8,2.1,IT,1.0,1981,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,3,3,2,38.0,5.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-2.0,2.3333333333333335,2.6666666666666665,4.0,-6.0,1.0,0,South Europe,1,1,0
28927,ESS8e02_1,8,2.1,IT,0.0,1977,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow a few,3,5,Worse place to live,42.0,2.0,1.0,2.5,1.0,-1.0,-1.0,0.0,-1.0,2.0,1.0,0.75,-2.0,2.0,0,South Europe,1,1,0
28928,ESS8e02_1,8,2.1,IT,1.0,1999,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,7,5,5,20.0,2.0,2.5,2.5,1.0,1.0,1.0,0.0,0.0,2.5,0.0,0.0,3.0,2.0,1,South Europe,0,0,0
28929,ESS8e02_1,8,2.1,IT,1.0,1978,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","Vocational ISCED 3C >= 2 years, no access ISCED 5",Allow none,Allow none,Bad for the economy,Cultural life undermined,2,41.0,2.0,1.0,3.5,-2.0,-2.0,-1.0,-1.0,-2.0,2.3333333333333335,1.6666666666666667,0.25,-8.0,2.0,0,South Europe,1,1,0
28930,ESS8e02_1,8,2.1,IT,0.0,1967,1.0,Yes,"Vocational ISCED 3C < 2 years, no access ISCED 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,Bad for the economy,Cultural life undermined,Worse place to live,52.0,3.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.6666666666666667,1.3333333333333333,2.0,-5.0,1.0,0,South Europe,1,1,0
28931,ESS8e02_1,8,2.1,IT,0.0,1981,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 3C >= 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3",Allow many to come and live here,Allow many to come and live here,8,8,8,38.0,8.0,3.5,2.5,2.0,2.0,2.0,2.0,2.0,4.5,3.3333333333333335,4.5,10.0,3.0,1,South Europe,1,1,0
28932,ESS8e02_1,8,2.1,IT,0.0,1968,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow some,7,6,4,51.0,5.0,5.0,4.75,1.0,1.0,1.0,1.0,-1.0,4.916666666666667,0.16666666666666666,0.125,3.0,5.0,1,South Europe,1,1,0
28934,ESS8e02_1,8,2.1,IT,0.0,1943,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow a few,4,4,Worse place to live,76.0,5.0,5.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.916666666666667,0.16666666666666666,-0.25,-5.0,5.0,0,South Europe,-1,0,1
28935,ESS8e02_1,8,2.1,IT,0.0,1998,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow a few,6,6,Don't know,21.0,5.0,5.0,5.0,-1.0,-1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,5.0,0,South Europe,0,0,0
28937,ESS8e02_1,8,2.1,IT,0.0,1927,1.0,Yes,"ISCED 1, completed primary education","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow none,Allow none,Bad for the economy,Don't know,2,92.0,1.0,1.0,1.0,-2.0,-2.0,-1.0,0.0,-2.0,1.0,0.0,0.0,-7.0,1.0,0,South Europe,0,0,0
28938,ESS8e02_1,8,2.1,IT,1.0,2001,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow many to come and live here,Allow many to come and live here,9,8,8,18.0,2.0,5.0,4.75,2.0,2.0,2.0,2.0,2.0,4.083333333333333,1.6666666666666667,-2.375,10.0,5.0,1,South Europe,-1,0,1
28940,ESS8e02_1,8,2.1,IT,0.0,1970,1.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,7,7,5,49.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.8333333333333333,1.6666666666666667,2.5,4.0,1.0,1,South Europe,1,1,0
28941,ESS8e02_1,8,2.1,IT,0.0,1955,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,6,6,6,64.0,8.0,2.5,2.5,1.0,1.0,1.0,1.0,1.0,4.166666666666667,3.3333333333333335,5.0,5.0,2.0,1,South Europe,1,1,0
28942,ESS8e02_1,8,2.1,IT,1.0,1980,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow a few,Allow none,Bad for the economy,Cultural life undermined,Worse place to live,39.0,5.0,2.5,2.5,-1.0,-2.0,-1.0,-1.0,-1.0,3.3333333333333335,1.6666666666666667,2.5,-6.0,2.0,0,South Europe,1,1,0
28944,ESS8e02_1,8,2.1,IT,0.0,2002,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 3C >= 2 years, no access ISCED 5","General ISCED 3A, access upper tier ISCED 5A/all 5",Don't know,Don't know,Good for the economy,Cultural life enriched,8,17.0,2.0,3.5,4.75,0.0,0.0,1.0,1.0,2.0,3.5833333333333335,1.5,-1.625,4.0,4.0,1,South Europe,-1,0,1
28945,ESS8e02_1,8,2.1,IT,0.0,1960,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow none,5,5,5,59.0,5.0,1.0,1.0,1.0,-2.0,0.0,0.0,0.0,2.3333333333333335,2.6666666666666665,4.0,-1.0,1.0,0,South Europe,1,1,0
28947,ESS8e02_1,8,2.1,IT,0.0,1960,1.0,Yes,"Vocational ISCED 3C < 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education",Allow a few,Allow some,5,5,3,59.0,3.0,2.5,1.0,-1.0,1.0,0.0,0.0,-1.0,2.1666666666666665,1.3333333333333333,1.25,-1.0,2.0,0,South Europe,1,1,0
28950,ESS8e02_1,8,2.1,IT,0.0,1968,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow a few,Allow some,3,Cultural life undermined,Worse place to live,51.0,2.0,2.5,2.5,-1.0,1.0,-1.0,-1.0,-1.0,2.5,0.0,0.0,-3.0,2.0,0,South Europe,0,0,0
28951,ESS8e02_1,8,2.1,IT,0.0,1999,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow some,2,5,Worse place to live,20.0,5.0,2.5,5.0,1.0,1.0,-2.0,0.0,-1.0,4.083333333333333,1.6666666666666667,1.0,-1.0,4.0,0,South Europe,1,1,0
28952,ESS8e02_1,8,2.1,IT,1.0,1969,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow a few,2,5,3,50.0,5.0,5.0,4.75,-1.0,-1.0,-2.0,0.0,-1.0,4.833333333333333,0.16666666666666666,-0.125,-5.0,5.0,0,South Europe,-1,0,1
28953,ESS8e02_1,8,2.1,IT,0.0,1956,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,7,7,7,63.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3333333333333335,2.6666666666666665,4.0,5.0,1.0,1,South Europe,1,1,0
28954,ESS8e02_1,8,2.1,IT,1.0,1979,0.0,Yes,"ISCED 5A long, master/equivalent from lower tier tertiary","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow a few,Allow some,6,4,4,40.0,7.0,2.5,2.5,-1.0,1.0,1.0,-1.0,-1.0,4.0,3.0,4.5,-1.0,2.0,0,South Europe,1,1,0
28957,ESS8e02_1,8,2.1,IT,0.0,1999,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,9,Cultural life enriched,8,20.0,5.0,2.5,2.5,1.0,1.0,2.0,1.0,2.0,3.25,1.5,2.25,7.0,2.0,1,South Europe,1,1,0
28959,ESS8e02_1,8,2.1,IT,0.0,1947,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow none,Allow none,Bad for the economy,Cultural life undermined,Worse place to live,72.0,5.0,1.0,1.0,-2.0,-2.0,-1.0,-1.0,-1.0,2.3333333333333335,2.6666666666666665,4.0,-7.0,1.0,0,South Europe,1,1,0
28960,ESS8e02_1,8,2.1,IT,0.0,1991,0.0,Yes,"Vocational ISCED 3C < 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 3C < 2 years, no access ISCED 5",Allow a few,Allow a few,3,4,Worse place to live,28.0,3.0,2.5,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.8333333333333335,0.3333333333333333,0.25,-5.0,3.0,0,South Europe,1,1,0
28963,ESS8e02_1,8,2.1,IT,1.0,1963,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow some,Don't know,7,6,56.0,2.0,1.0,1.0,-1.0,1.0,0.0,1.0,1.0,1.5,1.0,1.5,2.0,1.0,1,South Europe,1,1,0
28964,ESS8e02_1,8,2.1,IT,1.0,1965,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education",Allow many to come and live here,Allow a few,Good for the economy,Cultural life undermined,Worse place to live,54.0,8.0,2.5,1.0,2.0,-1.0,1.0,-1.0,-1.0,3.6666666666666665,4.333333333333333,5.75,0.0,2.0,0,South Europe,1,1,0
28965,ESS8e02_1,8,2.1,IT,1.0,1967,1.0,Yes,"Vocational ISCED 3C >= 2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow a few,Bad for the economy,Cultural life undermined,Worse place to live,52.0,4.0,2.5,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.6666666666666665,1.6666666666666667,-0.25,-5.0,4.0,0,South Europe,-1,0,1
28966,ESS8e02_1,8,2.1,IT,1.0,1954,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,6,7,3,65.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.3333333333333335,2.6666666666666665,4.0,3.0,1.0,1,South Europe,1,1,0
28969,ESS8e02_1,8,2.1,IT,0.0,1948,0.0,Yes,"ISCED 1, completed primary education","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,7,8,5,71.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,1.0,1,South Europe,0,0,0
28970,ESS8e02_1,8,2.1,IT,1.0,1994,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,7,6,5,25.0,5.0,5.0,2.5,1.0,1.0,1.0,1.0,0.0,4.083333333333333,1.6666666666666667,1.0,4.0,4.0,1,South Europe,1,1,0
28972,ESS8e02_1,8,2.1,IT,1.0,1949,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Don't know,Allow a few,Bad for the economy,Cultural life undermined,Worse place to live,70.0,5.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,2.25,2.5,3.75,-4.0,1.0,0,South Europe,1,1,0
28973,ESS8e02_1,8,2.1,IT,0.0,1952,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education",Allow a few,Allow a few,4,4,3,67.0,5.0,2.5,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.75,2.5,3.0,-5.0,2.0,0,South Europe,1,1,0
28974,ESS8e02_1,8,2.1,IT,0.0,1940,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow many to come and live here,Allow many to come and live here,8,7,7,79.0,5.0,2.5,2.5,2.0,2.0,2.0,1.0,1.0,3.25,1.5,2.25,8.0,2.0,1,South Europe,1,1,0
